	1	2	3	4	5	6	7	8	9	10
SPSQ_biopsy3_RA_s_024um_00197_00217-1	0.14357193824876416	0.4758213909500488	0.1859942604470496	0.0	0.030561760695306587	0.028289437749015905	0.08385847168504997	0.006842717044172317	0.004050139780598593	0.04537950458421448
SPSQ_biopsy3_RA_s_024um_00093_00156-1	0.24614465103168753	0.029555034263609198	0.45091997390167193	0.01726489159414188	0.15634024869502025	0.016384196001320468	0.06150446356344646	0.0	0.0	0.06978616286354249
SPSQ_biopsy3_RA_s_024um_00158_00105-1	0.14383964995061643	0.0006740424910098541	0.3787323116022975	0.23255645365731042	0.011008579499918658	0.1001897820772966	0.10542131249570647	0.0	0.005132223504689995	0.0
SPSQ_biopsy3_RA_s_024um_00141_00152-1	0.0	0.0	0.0	0.2507364961060272	0.9965900891463196	0.0	0.0	0.0	0.027526490321725723	0.0
SPSQ_biopsy3_RA_s_024um_00091_00151-1	0.5600529864701492	0.06202739577345242	0.21604800016054193	0.027012283759308205	0.018577995893336124	0.10119263900161204	0.05753295943398586	0.011270954276114112	0.0	0.0
SPSQ_biopsy3_RA_s_024um_00132_00156-1	0.07083267015617674	0.14028960729232784	0.5010934080992209	0.011956972127038177	0.015261411299355487	0.09324829202640297	0.036512514548474484	0.029597814704271416	0.0	0.004600637202714872
SPSQ_biopsy3_RA_s_024um_00109_00189-1	0.02959051819793881	0.0	0.09152636018236951	0.1861549316104641	0.4164413479624055	0.040159868205235476	0.0	0.11170074490516214	0.04152265024034353	0.035490950126236855
SPSQ_biopsy3_RA_s_024um_00153_00184-1	0.47829971294473655	0.10581449202856116	0.16771963314820387	0.045638734928801855	0.0	0.04958337431952672	0.008980502943564072	0.0	0.010984340485267795	0.0
SPSQ_biopsy3_RA_s_024um_00068_00188-1	0.05116067036024788	0.12578841140169256	0.11906711772064206	0.5696548260774909	0.0	0.0	0.0652517065289476	0.04723635727234758	0.0	0.05371505467118388
SPSQ_biopsy3_RA_s_024um_00062_00098-1	0.08886560353587328	0.6980031000103537	0.0	0.030559104485003093	0.0	0.0022498369232063576	0.020449868660155645	0.020535488569596076	0.0	0.0
SPSQ_biopsy3_RA_s_024um_00056_00073-1	0.0	0.7428874169089404	0.0	0.011487998733225023	0.0	0.10191172756197986	0.11567299299780923	0.003988247814340433	0.002767503370871525	0.009188817642162377
SPSQ_biopsy3_RA_s_024um_00163_00093-1	0.06989030045139723	0.0	0.16933957802736618	0.6988741418601059	0.0	0.03759371357795878	0.134021264368411	0.0	0.0	0.0
SPSQ_biopsy3_RA_s_024um_00049_00110-1	0.14689394302797718	0.7110953474101405	0.19829135124319996	0.0	0.017820696588732025	0.008616642943226779	0.00964723263499414	0.0	0.002401421228653282	0.010142236405341759
SPSQ_biopsy3_RA_s_024um_00090_00191-1	0.11509190060289108	0.295234941961446	0.0	0.0	0.035532717243314915	0.36242549538575874	0.0640148376012423	0.02944127970205114	0.009750774605824858	0.0005655317561040615
SPSQ_biopsy3_RA_s_024um_00061_00105-1	0.06794830287814027	0.6715563299885187	0.14846450848374626	0.02139352529091991	0.011567335288287272	0.015056634235312633	0.08896114142557449	0.004118088187673196	0.006210051819189911	0.0
SPSQ_biopsy3_RA_s_024um_00099_00123-1	0.6458153972092279	0.0	0.0	0.05492558997217838	0.0	0.19839601229948733	0.025823662375966887	0.0	0.004718828244075646	0.004818149156230259
SPSQ_biopsy3_RA_s_024um_00105_00087-1	0.5937345442560066	0.10973166752046871	0.09762709982379905	0.0	0.14492959256507226	0.0	0.078826771050152	0.020784517111231585	0.0	0.0
SPSQ_biopsy3_RA_s_024um_00179_00144-1	0.026451184754204212	0.0	0.05350901242481718	0.29831379105198025	0.35965236965336117	0.03301768358738772	0.0579332402655882	0.0	0.014590846650429668	0.0
