	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SPSC_biopsy1_s_024um_00078_00119-1	0.033493961889621525	0.0	0.2682616188844681	0.31761535316957046	0.01494717288111405	0.2916492588276727	0.0166129685052169	0.0	0.062391845374249105	0.021836150905443073	0.0	0.031733168203847376	0.0	0.0	0.006657053082452579
SPSC_biopsy1_s_024um_00072_00112-1	0.0	0.1338109487425196	0.0771885027210943	0.04824009846251901	0.1470231343714128	0.2859140469852407	0.0	0.03913236648492976	0.0	0.1173510261587075	0.16021296990156447	0.0	0.0	0.0	0.0
SPSC_biopsy1_s_024um_00113_00140-1	0.0	0.060064895688495955	0.16602659545112372	0.3996920520331156	0.003919418380608395	0.0	0.17203818992497524	0.0	0.13064132520505697	0.10664022933563556	0.0	0.018300491955139955	0.0	0.0	0.0
SPSC_biopsy1_s_024um_00067_00109-1	0.0037769169413206386	0.0	0.035729775780787495	0.2049769115720884	0.22275120980106652	0.3265795875650723	0.007085679709819153	0.005248959112677778	0.012655164486725516	0.10801041437853325	0.03188769018139991	0.0	0.0002197877710089719	0.005791952800117358	0.008864468011939672
SPSC_biopsy1_s_024um_00062_00098-1	0.0	0.0	0.0	0.0	0.0	0.0	0.056334466931704956	0.08523312713763358	0.0	0.0	0.5747068969966209	0.14158052693620882	0.0	0.14826828890647673	0.010870956435251395
SPSC_biopsy1_s_024um_00063_00109-1	0.0	0.04887417986271388	0.021513075357479285	0.03951226621933872	0.37968508816397517	0.08863187210511862	0.0	0.0	0.08333684902221546	0.059945765520659895	0.3581420770884374	0.09098260047815768	0.02163015311474328	0.0	0.0
SPSC_biopsy1_s_024um_00061_00108-1	0.0	0.03757573022477781	0.06824959963914488	0.25072014061079323	0.3245489983594523	0.07228797531468642	0.0	0.0	0.036799586885745146	0.05314072624900161	0.16649786573348602	0.03757174745846528	0.012117820752810012	0.008617299415482525	0.0005708422229064176
SPSC_biopsy1_s_024um_00149_00161-1	0.14577688701454228	0.0	0.13703470663719353	0.0	0.0	0.0	0.0	0.0	0.24434657712574034	0.0	0.20725822120913293	0.0	0.005678955174587355	0.12465725464851773	0.0
SPSC_biopsy1_s_024um_00068_00188-1	0.0	0.0	0.09069359782506638	0.5546207648971837	0.0	0.0	0.1372828620002275	0.0	0.09102653135605489	0.1282378184806741	0.0	0.014811777535379779	0.0	0.0	0.0
SPSC_biopsy1_s_024um_00092_00118-1	0.0	0.112410411573935	0.0	0.0	0.6810878716125405	0.0	0.0	0.0	0.0	0.0	0.0	0.1023102954877121	0.0	0.018460376402980986	0.0
SPSC_biopsy1_s_024um_00061_00105-1	0.001969667564319141	0.10744335200575593	0.08504365895709941	0.36321297212557263	0.13976393250590935	0.01696760019768771	0.051735300105473336	0.036786332624190315	0.007606111311573777	0.12052054451757133	0.013625956481200843	0.06296068820852728	0.003201684465015839	0.0	0.02190319871998202
SPSC_biopsy1_s_024um_00099_00123-1	0.0	0.029980913337759374	0.0	0.05512890431892272	0.3701299525837192	0.03344600312039053	0.0	0.0	0.0	0.2614933140531994	0.04733407321474482	0.033975841716295134	0.0	0.007488520919265687	0.0
SPSC_biopsy1_s_024um_00109_00130-1	0.006088559467007449	0.20345628356508907	0.020501571664169497	0.23734849276104888	0.14459734448937137	0.2869049248966874	0.0	0.0	0.0	0.04110787764148063	0.00223853313874067	0.0	0.0	0.0029063763198048614	0.0
SPSC_biopsy1_s_024um_00102_00131-1	0.01510949542884035	0.08026394802446463	0.18089660470500102	0.29213722298582295	0.026976579909813257	0.10874800346957794	0.0	0.04589887063584842	0.07787629704347623	0.10488871110567398	0.0	0.050345677948765974	0.0004313457962186427	0.0	0.0
