	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
pNA_s_024um_00071_00198-1	0.0	0.19176234	0.0	1.4470773e-34	0.0	2.4e-43	0.0	0.57727396	3.1576436e-37	6.87167e-24	1.719e-41	2.5998482e-30	2.7093971e-16	0.0	0.0
pNA_s_024um_00075_00256-1	1.4070043e-08	0.8494144	4.4406814e-05	0.0033675935	0.43292654	7.3075506e-07	9.100254e-12	0.04966583	1.5768457e-08	1.7556931e-10	5.1410698e-08	0.0019249246	3.961233e-07	4.7193018e-05	4.7392645e-10
pNA_s_024um_00002_00126-1	7.567058e-28	0.788319	2.3611856e-05	0.013574334	0.0052238177	2.9670103e-23	6.385244e-16	1.1283489e-16	1.2073719e-14	4.780331e-18	0.5953762	0.023791857	3.0490271e-05	0.115057066	5.561422e-27
pNA_s_024um_00131_00236-1	1.877414e-06	0.3899852	0.009327231	0.0009898847	4.188721e-06	9.863e-08	0.022691952	6.206796e-22	0.036450002	0.018806778	0.09988904	0.17291479	4.56243e-06	0.017578214	1.1154964e-13
pNA_s_024um_00247_00117-1	0.4483619	7.116858e-10	2.2135324e-13	0.049729303	0.046344057	0.3713854	5.040652e-07	9.511044e-06	1.0923958e-05	0.027359875	5.744008e-06	0.040226832	0.07283393	0.026762206	1.3336081e-16
pNA_s_024um_00218_00211-1	0.23582277	0.07551586	5.1278987e-10	2.611638e-05	1.749187e-08	0.49408472	0.1831719	0.052166346	6.594188e-10	0.019801421	0.022404822	0.030637626	0.05861946	6.5158497e-06	3.289928e-14
pNA_s_024um_00266_00146-1	0.61161083	4.228626e-14	0.00021262399	0.009575515	1.1069414e-11	0.054892443	0.12784222	6.7788416e-05	0.026605688	1.0792932e-07	0.0019330387	0.06877325	0.0032118885	0.09282716	0.045299165
pNA_s_024um_00048_00105-1	9.171448e-13	0.2533319	0.20006585	0.015429708	0.0068724584	5.3456447e-13	2.5571262e-12	3.0248055e-05	8.327235e-18	2.9480975e-13	0.108851366	5.7560166e-05	9.997339e-11	5.6264272e-14	1.1938676e-15
pNA_s_024um_00107_00025-1	0.012296459	0.12188993	0.060352195	0.24325971	0.17860356	0.19275826	0.16966076	1.1814584e-07	0.038255207	0.06616574	0.047595985	3.0284062e-05	1.619391e-06	5.6483984e-10	1.4573115e-11
pNA_s_024um_00231_00127-1	0.2563956	1.3348326e-05	3.0677963e-06	0.0020160982	0.13224766	0.56433177	5.4480192e-06	0.05307237	0.0117671	0.030500112	6.584353e-08	4.2832258e-13	0.0074593695	0.03464076	1.9746327e-08
pNA_s_024um_00120_00068-1	0.0019598666	0.37677813	0.2687932	0.22430766	0.0006877967	8.8787955e-09	0.021427333	6.404776e-06	9.016761e-10	0.04700575	0.0022848307	9.2003177e-07	0.015501644	1.8428513e-07	0.053828433
pNA_s_024um_00199_00120-1	0.013495618	0.04194968	0.46660927	0.1915415	0.22216755	0.006758287	0.008128881	0.015569067	1.4074047e-10	0.018903341	0.014621302	9.61104e-06	0.012694624	0.00090859074	0.0066046095
pNA_s_024um_00152_00094-1	7.5803236e-10	0.0017355273	0.40884826	0.06614223	7.446007e-06	1.734788e-10	3.147776e-21	0.02696591	1.4206192e-22	2.4644042e-19	0.18916002	0.0015174665	0.023681529	3.4757172e-10	2.576406e-13
pNA_s_024um_00014_00266-1	0.007166666	0.17911154	0.00010650004	0.545509	0.22326234	0.016248126	3.2174246e-15	0.005679132	2.1951219e-09	0.030325092	0.006621878	7.435424e-05	0.03584129	0.007659882	0.0064312923
pNA_s_024um_00156_00009-1	0.057623915	0.22349335	0.003974513	0.42699668	0.135397	0.004090495	0.012233529	1.9376903e-05	9.879383e-06	0.02666601	0.0012495477	0.08828989	0.03946746	0.00020249428	3.3001644e-09
pNA_s_024um_00213_00196-1	0.100755095	0.08614724	0.47166276	0.12858999	0.10534115	1.0339636e-07	0.039524928	3.1254703e-14	8.340083e-12	0.0022729558	0.00025080744	0.06588413	0.017144881	0.0015145112	2.288408e-05
pNA_s_024um_00015_00196-1	1.210013e-06	1.6241267	7.097063e-05	1.1096477e-05	3.532146e-11	1.4404243e-05	6.7224007e-19	0.24337716	5.7607324e-28	1.0157747e-11	1.9123812e-08	0.2044801	4.211081e-16	8.510886e-05	0.062336035
pNA_s_024um_00100_00049-1	0.54531777	0.0004915212	3.7501911e-06	0.10769972	0.17843282	0.00066303095	5.641748e-11	0.0208897	6.7471835e-19	1.4963042e-14	0.0022653544	0.0027811895	1.3880476e-05	2.7405e-09	0.05307221
pNA_s_024um_00116_00168-1	1.0445597e-18	0.0012411422	0.26766372	0.47004333	0.1037116	0.071669176	7.472823e-17	1.4140243e-27	1.21200515e-20	2.3286738e-13	0.12519164	0.00018690388	0.02531572	2.9508543e-08	0.001799932
pNA_s_024um_00217_00106-1	0.031722702	0.0198688	0.42095774	0.18687053	0.22784388	0.06692082	0.017718468	5.4102115e-06	0.012883656	0.011845488	0.00041119405	0.03627943	0.005330113	6.3783396e-08	3.3147096e-11
pNA_s_024um_00239_00037-1	0.17480883	8.3865496e-05	0.26757133	0.007188219	0.20564593	0.19389819	7.542606e-09	0.00030371457	0.021608483	0.049406026	0.02556728	0.00022231956	0.025144406	1.84692e-06	2.5122114e-15
pNA_s_024um_00005_00135-1	0.0	5.8043747e-17	0.14803053	0.20448749	0.05536088	0.0	8.192613e-24	1.3097321e-22	9.601784e-28	6e-45	7.1334284e-07	3.1481424e-09	0.0	5.46956e-07	6.243736e-24
pNA_s_024um_00126_00244-1	0.0048738914	0.3123963	0.25614604	0.04226739	0.13330257	4.113008e-09	0.04071896	0.0014139167	0.0072632357	0.029726353	0.024903387	0.11841173	2.2944125e-06	0.004528498	4.4431786e-07
pNA_s_024um_00172_00127-1	2.28739e-08	5.634571e-13	0.15376891	0.339468	0.22542875	0.0029939637	3.2364413e-13	1.4759993e-18	0.012238936	0.042916898	0.088737845	0.05563075	4.30835e-07	0.0033449787	0.0028666705
pNA_s_024um_00259_00172-1	0.64302635	0.014857815	3.5789625e-08	2.7004523e-09	9.937982e-05	0.19511932	0.043842863	8.071821e-25	1.798527e-16	1.8214025e-09	0.035770744	4.5186685e-10	5.6102316e-08	0.05015273	0.002041302
pNA_s_024um_00003_00194-1	0.00074121583	0.8284206	0.07360546	6.651389e-08	0.012150271	9.44188e-05	4.6708927e-14	0.17854893	1.10255155e-16	1.4087517e-15	0.00016923722	2.0786742e-07	7.581478e-12	3.2618554e-12	0.0002534624
pNA_s_024um_00132_00223-1	3.3806945e-38	0.6092116	0.000791895	0.030038942	0.00014276632	5.3085747e-16	0.03857278	1.1100521e-05	0.17574508	7.715149e-21	0.014995144	0.0011295044	8.836999e-23	3.903699e-19	2.6624029e-27
pNA_s_024um_00077_00052-1	0.056391355	0.114174396	0.32294312	0.09091804	0.127288	0.026684398	0.01938918	2.328811e-15	1.1626451e-09	1.5062184e-05	0.0008646824	0.09128301	2.1683826e-08	4.0771686e-10	0.050292492
pNA_s_024um_00032_00132-1	1.5682154e-15	0.36574408	0.070761815	0.032711063	3.744998e-05	1.979324e-09	0.18913554	0.0876006	2.617667e-22	3.043339e-14	0.101557784	0.023006393	2.147998e-08	4.0522096e-05	2.7224373e-18
pNA_s_024um_00168_00165-1	0.02533638	0.41003585	0.08860998	0.26568246	0.11334738	5.9883934e-07	2.1749831e-16	5.035805e-07	9.907374e-08	6.543682e-08	0.023068244	2.4059554e-08	0.004459862	1.3603258e-08	3.2642954e-11
pNA_s_024um_00191_00150-1	2.9521496e-09	0.06700452	0.50142056	0.13295898	0.0062420866	0.06923852	0.019666683	6.768182e-05	8.103588e-11	0.023099307	0.08047012	0.036063585	1.5681965e-06	0.00022704728	1.460604e-07
pNA_s_024um_00030_00110-1	3.451758e-06	0.3283473	0.00010432256	0.00053119485	0.39247528	3.3893366e-06	2.5212323e-08	0.12013832	1.2235881e-06	0.066070296	0.008676592	3.3620531e-06	0.02450924	2.7199354e-12	1.7897339e-09
pNA_s_024um_00210_00214-1	0.5467819	0.010018652	0.16414212	5.823521e-07	0.0071770265	0.17912635	0.10298131	9.2974395e-10	1.3289071e-12	0.09140424	0.00017706209	5.463851e-10	0.0015525273	0.00011333345	2.2827965e-17
pNA_s_024um_00155_00038-1	0.5115303	4.724914e-10	7.386853e-12	2.4362524e-07	4.125501e-12	2.335895e-13	6.2168586e-22	0.30810016	4.761345e-10	1.6158678e-12	0.27390915	1.0308036e-08	3.2361286e-19	2.3726984e-23	1.8327288e-19
pNA_s_024um_00049_00073-1	0.05201919	0.05159976	0.6013879	0.18084307	0.14364111	2.5235137e-08	0.027900005	6.644673e-11	0.03578501	0.019037383	0.017587876	3.806043e-09	1.2597116e-06	4.2912693e-06	2.5424185e-12
pNA_s_024um_00131_00008-1	9.928473e-14	0.93742245	0.00014971895	0.024721205	0.14396246	1.3837968e-05	0.054950047	0.007644683	0.032979086	0.06557447	0.0008210338	0.059586145	3.4033817e-21	0.020249858	3.5289631e-06
pNA_s_024um_00206_00176-1	0.016481297	0.40496543	7.201934e-07	0.041975714	0.14367871	0.1554322	5.2572133e-08	6.0271216e-31	5.7537534e-07	2.958796e-05	4.95583e-05	6.297321e-12	0.0032391797	0.16267914	1.5805232e-07
pNA_s_024um_00157_00240-1	0.028559046	0.29700267	0.084454425	0.24744971	0.27528727	0.01905168	9.510132e-08	0.02906508	2.01792e-06	0.032169856	0.024637254	0.00025215733	0.000437566	1.3857583e-06	1.5972963e-11
pNA_s_024um_00223_00249-1	0.8889905	0.04182595	8.344187e-11	2.3333188e-05	3.0028836e-08	0.05200613	9.37117e-09	4.116075e-09	6.1411924e-09	0.02900894	0.043676984	3.553741e-07	0.0118385125	0.018407373	3.9372554e-11
pNA_s_024um_00146_00267-1	0.017294502	0.0012054661	0.40765396	0.05724434	0.120173335	0.034739982	0.024373502	0.015665974	1.0955788e-06	0.036901336	0.07754134	0.055072803	0.022486925	0.044243164	0.017376259
pNA_s_024um_00226_00098-1	0.008749192	0.013204461	0.45517233	0.018188475	0.07988372	0.16352025	0.035656318	6.224265e-08	0.04204861	0.013327671	0.111523524	0.018390646	0.0028513286	0.016729927	6.974495e-11
pNA_s_024um_00125_00062-1	0.041567307	0.29681882	0.1464209	0.4216475	0.064199015	1.2967648e-07	0.033354424	1.28286e-10	3.747644e-11	7.58494e-11	0.05149128	0.045092724	0.018028522	0.00424971	0.013153592
pNA_s_024um_00051_00132-1	5.7807444e-14	6.3803825e-05	1.0270049e-08	1.1378132e-07	0.074517846	0.04372261	7.716359e-12	8.5583976e-26	2.9383862e-22	4.7175505e-16	0.13997655	0.8664701	0.038005587	7.9492896e-13	3.3091147e-27
pNA_s_024um_00200_00120-1	0.0010087715	0.013992217	0.43692702	0.08081282	0.1862125	0.075884305	0.04560068	4.955985e-09	0.009347522	0.024593176	0.08389427	2.1638373e-06	3.9902175e-06	0.057856187	4.479624e-15
pNA_s_024um_00132_00055-1	0.16951846	0.028509006	0.0009275774	0.17287551	1.00039415e-05	2.3515998e-08	9.979101e-14	1.3437933e-17	7.852182e-18	4.3319167e-15	0.298455	0.0035925414	0.0922851	5.79328e-07	0.060684357
pNA_s_024um_00157_00000-1	0.010734965	0.32725504	0.03012517	0.33274904	0.07366938	4.798372e-07	8.7615104e-10	0.029433532	0.013878742	6.1963807e-09	0.09417591	0.0674338	0.02240219	0.005770446	1.5586676e-09
pNA_s_024um_00148_00138-1	0.031169651	1.1260838e-05	0.25510907	0.21960829	0.080449045	0.12283433	6.805874e-09	1.9981648e-20	4.2483476e-13	7.476554e-10	0.017235821	0.14276083	1.150543e-06	1.1165637e-10	0.0035920986
pNA_s_024um_00045_00155-1	0.029030876	0.2336458	0.28016365	0.022136265	0.08135281	0.0008936229	1.3713318e-09	0.017462317	0.04447615	1.0077126e-09	0.00028842315	0.0011842052	0.047462795	0.066812664	0.0001243715
pNA_s_024um_00221_00129-1	0.23678792	1.5637378e-10	0.23279448	0.0041282	0.012827414	0.437158	2.9584908e-06	1.6324576e-14	2.926907e-13	4.7640094e-21	2.85434e-05	9.3621165e-05	1.1127345e-05	0.0026217194	1.6156519e-11
pNA_s_024um_00010_00258-1	0.014798052	0.34576187	0.000118863245	0.040392507	0.08272452	0.022135342	0.03354794	2.9329972e-22	0.042387374	1.0194309e-17	0.0043259384	0.11420614	3.0681877e-05	0.055708684	0.010512249
pNA_s_024um_00117_00243-1	0.019675467	0.3052454	0.02023307	0.34122425	0.17007877	0.07324816	0.017551634	7.524522e-05	0.033460937	0.027090738	0.052860882	2.804704e-06	9.592698e-10	0.0011027361	6.3085986e-12
pNA_s_024um_00126_00131-1	0.060327344	1.1873128e-14	0.55612695	0.12837945	0.022039654	0.08529664	6.430741e-07	2.755866e-26	0.014489686	0.10921441	0.00020421228	2.354268e-07	2.3655676e-17	2.7716763e-11	5.392679e-18
pNA_s_024um_00022_00245-1	4.1269975e-31	1.8010542e-06	0.0590157	0.10254381	3.3473428e-09	5.6655214e-38	6.9746295e-29	0.37265122	4.7239347e-31	2.6556293e-06	2.6997532e-05	3.2568123e-18	0.15446085	7.251442e-33	2.4588076e-18
pNA_s_024um_00238_00225-1	0.7832446	6.3082386e-14	3.2199972e-11	1.3757578e-15	2.1968831e-10	4.3812013e-14	0.15247291	0.04241807	6.293288e-18	7.377005e-14	0.074814126	7.336271e-11	7.6369715e-06	2.849656e-10	5.5742285e-17
pNA_s_024um_00120_00161-1	6.2033446e-18	0.19978316	0.30017126	0.04274529	0.06800493	1.0765097e-09	0.123678975	3.820675e-06	1.648342e-17	3.1725233e-19	0.14634605	8.054911e-07	4.9439335e-05	2.0988033e-05	1.2656682e-08
pNA_s_024um_00127_00264-1	0.013736009	0.0555952	0.41658157	0.13228871	0.13532737	0.014614531	0.0146524245	5.002664e-08	0.013623388	4.3250898e-07	0.07463822	0.07996214	0.0007449759	0.035741545	2.7447342e-09
pNA_s_024um_00127_00003-1	1.2442462e-07	0.5358475	0.20137823	0.15649712	0.0011591736	0.020249544	0.03257119	0.03993494	1.4184618e-14	0.0701593	0.017835855	3.0308243e-08	2.1770413e-08	0.00010735177	0.034003746
pNA_s_024um_00143_00156-1	0.03271868	0.00014454084	0.016050003	0.32216656	1.4404471e-08	0.22701724	1.6277488e-06	2.0415616e-16	0.097487405	9.5893454e-17	3.2184677e-10	9.3652724e-11	0.19933672	3.3210278e-13	3.7461756e-11
pNA_s_024um_00126_00138-1	2.5388517e-15	0.067296654	0.4700614	0.18296821	0.14210118	0.036427796	0.041277144	6.044242e-20	1.5463718e-13	2.650081e-10	0.0012529683	2.229581e-05	0.044935297	0.036682926	1.8439733e-12
pNA_s_024um_00053_00042-1	0.012886255	0.15314029	0.029145826	0.5437871	0.1684876	2.8301393e-16	1.6356034e-15	2.5846505e-24	0.018091364	5.8424186e-14	0.10849339	0.033438094	0.014369801	3.8798913e-05	9.262553e-12
pNA_s_024um_00079_00107-1	6.030604e-11	0.115055606	0.17485222	0.23193078	0.26210827	0.039683823	2.5706658e-24	1.2912498e-09	1.8157765e-08	2.4788328e-17	0.16970028	0.00015770861	2.919585e-19	0.00011992845	8.470907e-09
pNA_s_024um_00257_00130-1	0.7605687	2.4976998e-19	1.1374652e-14	8.246005e-14	1.2293693e-14	1.3509451e-20	8.010545e-17	2.0507304e-19	1.20661054e-20	0.091591746	4.3235722e-26	0.16206414	1.03195124e-19	6.3063652e-21	1.0897021e-25
pNA_s_024um_00213_00047-1	0.14241435	0.061692208	0.21707548	0.008945273	0.18250857	0.1299491	0.09813486	4.754357e-09	0.033553444	0.004939918	0.022598676	0.054323234	0.06012024	2.0794903e-05	9.342919e-09
pNA_s_024um_00255_00065-1	0.7215423	2.022351e-13	0.029535625	0.0031903153	0.14623311	0.0009416184	0.070624806	2.0083914e-06	1.7179927e-18	3.4873404e-10	0.011641562	1.8950885e-05	0.04981147	8.3419906e-08	1.037015e-05
pNA_s_024um_00022_00055-1	0.22530796	0.14143546	0.0012585148	0.2574789	0.12845062	1.07396595e-14	4.699737e-16	1.2938867e-24	3.472417e-18	1.3655859e-22	0.027379785	6.858891e-07	1.620222e-16	1.1865907e-16	2.783665e-20
pNA_s_024um_00104_00126-1	0.04739032	0.06161842	0.066301145	0.3175442	0.21695438	1.7939632e-05	2.8346006e-09	3.47709e-20	1.3517831e-11	0.0017839154	0.07986336	0.059003577	7.9281206e-14	1.240711e-05	2.48664e-13
pNA_s_024um_00116_00194-1	0.031840734	0.3081052	0.00834684	0.17457929	0.12897359	0.055962775	2.4030797e-12	1.2312235e-21	2.1887556e-19	3.1987032e-16	0.17731671	0.023080435	2.6755884e-10	4.5474704e-15	1.9134834e-11
pNA_s_024um_00072_00169-1	1.4843165e-14	0.14227797	0.047416836	0.04099643	0.011268942	0.3772767	3.2291839e-18	0.0045867814	1.7467405e-21	2.151034e-15	0.043132983	8.12674e-09	0.00017590322	0.23087078	8.034244e-15
pNA_s_024um_00098_00177-1	0.00019529279	0.022372141	0.43167588	0.17463359	0.27058524	0.07502155	0.016753685	0.0025437674	5.767672e-16	2.0502557e-15	0.04908894	2.975832e-05	1.5016613e-12	4.6754107e-09	1.6729638e-14
pNA_s_024um_00126_00214-1	0.00045508821	1.5464525e-09	0.14104971	3.1141468e-08	1.3025965e-09	1.0402758e-15	3.0466563e-26	0.18330659	1.9942512e-16	4.1016287e-07	4.0295078e-10	1.8111666e-09	0.008850541	0.0019840442	6.9165518e-18
pNA_s_024um_00214_00176-1	0.11619197	0.35803372	0.076163314	0.28032935	1.959536e-09	0.061729632	8.657524e-08	0.016892701	1.6105263e-11	0.09865735	0.02003418	1.1127999e-10	1.0771134e-11	1.1345941e-07	6.448437e-08
pNA_s_024um_00212_00071-1	0.036437944	1.12512125e-05	0.5570325	0.035480767	0.12091713	0.00026335867	0.11310775	1.4503268e-05	0.016653148	0.006391954	0.043444484	1.5114336e-05	0.0997613	9.993512e-08	1.7602712e-05
pNA_s_024um_00182_00005-1	0.18230133	0.013052878	0.09033812	0.23450749	0.09787807	0.1526978	0.15420584	1.3392388e-07	0.10426067	1.7904593e-10	0.009007191	0.005528156	2.5662977e-05	0.08436175	0.015722392
pNA_s_024um_00103_00146-1	3.3451531e-12	0.00021300204	0.24211353	0.23737486	0.33256927	1.3671623e-13	1.6146349e-16	3.7915378e-08	0.04103207	4.853018e-12	0.027779011	0.07418991	5.5809785e-20	6.9173075e-05	4.0625086e-14
pNA_s_024um_00042_00141-1	0.011289004	0.18497428	0.4175241	0.04926944	0.26439995	0.018575191	0.04532686	0.0010154704	5.1167673e-12	0.00023797194	0.03255567	0.00917059	0.010378708	0.02698563	0.024544274
pNA_s_024um_00074_00094-1	0.038506556	0.27536806	0.089284435	0.21723422	0.28148526	0.034344453	0.034954917	6.02991e-09	3.7527646e-20	0.07348898	7.994825e-05	9.870862e-06	7.1589325e-11	3.3707838e-05	1.2270818e-08
pNA_s_024um_00009_00190-1	0.009077259	0.7427502	0.13233034	3.8053356e-11	0.06692827	9.898667e-05	3.6640397e-21	0.0078051016	0.022877142	0.047822896	4.068302e-13	7.6803553e-22	4.3375396e-20	2.2553978e-08	4.792726e-11
pNA_s_024um_00125_00031-1	0.010760443	0.42619044	2.3352907e-06	0.0045030536	0.20312968	6.4389704e-17	0.068033196	3.412592e-17	1.240003e-06	8.653806e-11	0.17419304	2.376368e-08	3.6960504e-11	0.050705098	0.29340425
pNA_s_024um_00194_00011-1	0.014777778	0.00024124065	0.42441893	0.025969682	0.06263148	0.20285602	0.060610034	0.13341787	0.0006287449	2.6658958e-08	0.01397556	0.03399775	0.08049843	0.008061399	0.032630764
pNA_s_024um_00006_00079-1	0.014708325	0.05783664	0.1869674	0.10921604	0.35520223	6.2100486e-07	1.4502952e-10	0.0039016067	3.7975765e-15	2.1411503e-12	0.12006622	0.08977183	0.00015261515	3.929234e-08	0.018748106
pNA_s_024um_00248_00064-1	0.10811928	0.009370394	0.33020177	0.10643113	0.17359819	0.13892837	0.014118279	0.021180112	0.0007527144	0.019566264	0.07086519	0.034162074	0.050610717	0.0072185863	4.652307e-06
pNA_s_024um_00132_00159-1	0.017498353	0.055617455	0.22205077	0.07103789	0.29648957	0.03975552	5.8070708e-11	7.833583e-26	0.041346446	0.029658841	0.08699831	0.0047949613	3.4479838e-10	1.0581171e-20	0.0511664
pNA_s_024um_00010_00013-1	0.044383273	0.2884491	0.00016849094	0.002536719	0.041208725	0.055152085	2.1391167e-13	1.864603e-25	4.8298074e-21	1.4544929e-07	0.22746056	0.01739812	0.032337416	1.1641274e-11	5.3396995e-15
pNA_s_024um_00186_00220-1	7.7659775e-13	0.49507484	0.01548765	0.16796966	0.055200346	0.031189688	0.013582318	0.011380315	6.0427496e-10	0.0487036	0.03825631	0.05356363	0.024740124	0.0019974697	0.017295683
pNA_s_024um_00055_00145-1	2.6646705e-09	0.23054363	0.20747758	0.3584676	0.12590429	4.7340454e-10	1.8575038e-14	1.4232532e-15	0.047432765	1.959543e-15	0.1549258	6.873634e-05	6.307367e-09	9.676543e-07	2.712052e-05
pNA_s_024um_00004_00090-1	0.01674951	0.016329762	0.47873116	0.044928864	0.2564651	0.014926028	0.022265462	0.0010843427	0.02712819	7.1626977e-10	0.0018225954	0.07036223	0.058283765	0.00034942292	0.0047120797
pNA_s_024um_00230_00010-1	0.011933143	0.08403905	0.16235824	0.3561752	0.36502802	0.015127688	0.026050873	6.556874e-12	0.012452943	0.03728928	0.020960435	0.0069679096	0.016474817	0.0003639671	0.006710884
pNA_s_024um_00206_00198-1	0.03633819	0.07857123	0.405799	0.11661519	0.12275782	6.8480012e-06	0.0038976273	1.9632057e-06	0.0153840715	0.013923004	0.15662298	0.021590227	0.0121515095	0.038702592	0.00038555337
pNA_s_024um_00117_00090-1	5.6149846e-10	0.02197584	0.29831132	0.22068216	0.09436257	0.24776347	5.6451263e-13	9.910774e-08	3.1982728e-13	7.032338e-14	0.0017872694	3.3347285e-06	1.2112234e-05	0.026267556	0.023684194
pNA_s_024um_00188_00223-1	0.01672155	0.3919311	0.052787084	0.24072063	0.11484721	0.051994424	0.0118696	0.045004643	4.5826494e-12	0.028117921	0.033378035	0.016568728	0.0007727543	0.06346401	1.0218689e-09
pNA_s_024um_00260_00199-1	0.29196146	1.0132325e-15	6.51336e-17	2.515341e-19	0.03459161	0.3427022	0.1757835	3.2945838e-08	4.843475e-15	0.1199307	9.21928e-18	8.777451e-05	0.034840055	3.0753214e-10	1.573196e-16
pNA_s_024um_00258_00160-1	0.48218098	2.3578475e-10	0.011364704	1.3995101e-05	9.806157e-09	0.00045267667	3.2469747e-09	0.047933474	0.063676104	9.475495e-09	0.0760545	0.0003960782	8.122385e-14	0.0016340561	1.0044521e-19
pNA_s_024um_00137_00272-1	0.0010774559	0.05159977	0.4118766	0.2167034	0.19708848	0.02914589	0.014880665	7.404472e-12	0.0134305945	0.020327521	0.031602863	0.014277618	0.004579113	0.00017582503	1.5984245e-08
pNA_s_024um_00048_00037-1	0.02507819	0.35676873	0.056126624	0.36573485	0.0009528121	0.009694012	0.0054730237	1.12457795e-14	0.024348686	0.0018348872	0.0032777404	0.005986658	0.05944032	1.4910248e-07	0.035132457
pNA_s_024um_00094_00112-1	1.497415e-13	0.13742192	0.38838705	0.0009911265	0.16022338	0.05251672	6.9112855e-23	1.04738395e-17	1.8354042e-23	3.9338142e-16	0.0001993445	0.013059043	2.3768647e-14	1.4049283e-24	7.986875e-15
pNA_s_024um_00225_00115-1	0.42989823	0.003584289	0.30899236	0.014385378	0.06762654	0.06281036	1.4934381e-18	5.6182798e-15	0.05513164	7.2478317e-09	3.575785e-05	0.00013304716	0.026559712	0.07399463	1.5347466e-06
pNA_s_024um_00043_00118-1	1.0756905e-22	2.3195532e-13	0.16743846	3.7527897e-08	1.4484007e-05	9.048484e-18	9.72379e-22	0.29890484	2.0607518e-25	9.70099e-11	0.71190053	6.3819203e-07	4.2707135e-30	0.00041867944	4.1250227e-18
pNA_s_024um_00074_00226-1	0.00057718303	0.29899326	4.9473465e-06	0.19396174	0.4056133	2.9157175e-22	2.4821697e-06	0.2280099	3.0931335e-31	3.0846386e-34	3.603097e-10	3.0518256e-24	5.052533e-16	0.096080445	1.0011981e-20
pNA_s_024um_00135_00243-1	0.04247856	0.5666932	0.00063839945	0.036913496	0.15941331	4.0766954e-10	0.030845014	4.9916346e-18	0.006960407	0.0063197343	0.00011673233	1.9623744e-08	2.5680169e-08	3.4042387e-05	9.245843e-17
pNA_s_024um_00137_00258-1	0.015005254	0.050978772	0.5023278	0.023796227	0.15732852	0.03282219	0.022148756	0.01678797	0.020138152	0.0074235126	0.09570253	0.01944624	0.004345414	0.019345103	1.38057965e-08
pNA_s_024um_00123_00163-1	7.713417e-13	1.6277867e-06	0.25307062	0.1530246	0.3135768	6.747629e-14	0.045494236	0.00021467899	2.5115094e-15	5.343672e-10	0.108193256	0.040900182	0.0013525205	2.0720154e-07	2.7415951e-11
pNA_s_024um_00233_00211-1	0.62716013	2.335267e-08	5.407136e-09	1.9666004e-05	0.17457475	0.34159324	3.7280327e-07	1.7190228e-15	0.021174463	5.2265733e-07	0.008880508	0.010629244	0.007941157	1.2003746e-09	0.0011973415
pNA_s_024um_00277_00170-1	0.6376458	1.5188022e-14	2.397844e-08	2.3788277e-10	0.011846465	0.017608281	0.03907005	0.0007334873	0.058243245	0.052162357	5.3273527e-07	0.081076965	1.767197e-09	2.8429823e-09	5.995272e-08
pNA_s_024um_00190_00167-1	0.04919139	0.23654422	0.0015979965	0.32090938	0.15729317	0.039467484	7.3741575e-11	0.0011815159	3.3342743e-12	2.9935383e-15	0.06532683	0.03596906	1.9918255e-08	1.7810323e-11	2.6171285e-14
pNA_s_024um_00048_00232-1	2.207e-42	0.19184098	1.1336317e-35	0.2149464	1.278371e-26	0.0	0.0	0.14589411	7.894488e-26	1.2079818e-20	9.6171e-41	0.0	0.0	0.0	0.0
pNA_s_024um_00067_00089-1	0.095811985	0.28589496	0.008020331	0.27123788	0.09053847	3.3924055e-12	0.071051694	9.426e-16	0.01346309	3.039514e-10	0.009285991	0.020535845	2.489262e-11	4.9091786e-20	2.8448291e-13
pNA_s_024um_00254_00090-1	0.79989016	3.337819e-10	0.010555608	1.0753137e-07	0.0062906994	0.07066655	0.036273763	0.0012956556	1.2756683e-06	0.091123454	5.0070536e-08	0.025676155	1.9408517e-07	0.059335914	2.6621614e-13
pNA_s_024um_00111_00144-1	0.00013076636	3.6120786e-05	0.5470839	0.07475802	0.12308136	6.052961e-13	0.08072424	1.4176268e-18	3.87182e-16	2.1568315e-14	0.06176298	1.6497446e-05	4.2382267e-10	0.03415315	1.5277685e-08
pNA_s_024um_00176_00172-1	0.14664362	0.15503488	3.838106e-05	0.3803369	4.8013044e-06	6.230716e-19	6.905288e-25	0.018144222	7.2306773e-19	3.2516484e-10	0.03924208	6.150203e-06	1.1690447e-08	8.384426e-14	8.14171e-21
pNA_s_024um_00210_00077-1	0.008094687	0.0002494607	0.4038918	0.026715666	0.079107024	0.15119867	0.059123825	9.3992175e-12	0.01799005	0.000181182	0.19815215	0.00018628292	0.005717128	0.00022472521	1.7208391e-11
pNA_s_024um_00069_00123-1	6.769375e-36	2.209613e-17	1.9150908e-11	3.94509e-06	1.4477493e-11	4.9238868e-24	9.54769e-27	4.5e-44	2.487513e-31	1.3264902e-15	0.23421814	1.5349013e-07	1.9772894e-34	0.14411388	3.9107022e-33
pNA_s_024um_00042_00208-1	4.2e-44	2.3154705e-09	0.016825872	0.055075217	9.140367e-13	7.5839254e-34	0.11465467	0.3521422	3.2287073e-24	3.1986657e-30	2.882397e-10	0.0034772947	7.37864e-20	1.1838637e-10	4.7164307e-11
